Smiles,is_active
C[C@H]1CCc2c(sc(c2C(=O)OC)NC(=O)COC(=O)c3ccc(c(c3)OC)OC)C1,0
CCSc1nc2c(cnn2CCNC(=O)COc3ccccc3F)c(n1)N4CCCCC4,0
Cn1cccc1C(=O)NC(=O)COC(=O)c2ccc(c(c2)OC)OCc3ccccc3Cl,0
CCCCOc1ccc(cc1)C(=O)Nc2c(c3c(s2)CN(CC3)C(=O)OC)C(=O)OC,0
Cn1c2c(nc1N/N=C/c3ccc(cc3)OCC=C)n(c(=O)n(c2=O)C)C,0
C[C@H](C(=O)N/N=C/c1ccc(cc1)C(F)(F)F)n2cc(c(n2)OC)[N+](=O)[O-],0
C/C(=N\NC(=O)C(c1ccccc1)c2ccccc2)/Cn3cnc(n3)[N+](=O)[O-],0
c1cc(cc(c1)S(=O)(=O)c2ccc(c(c2)[N+](=O)[O-])SCCO)[N+](=O)[O-],0
CCc1c(c(c(s1)NC(=O)Cn2cc(ccc2=O)[N+](=O)[O-])C(=O)OCC)C,0
CCOc1cccc2c1nc(s2)Nc3nc4c(cccc4s3)OC,0
Cc1ccc(cc1)n2c3c(cn2)c(ncn3)Nc4ccc(cc4)C(C)C,0
CCc1ccc(cc1)/N=C\2/NC(=O)/C(=C\c3ccc(o3)N4CCCC4)/S2,0
CC(C)(C)c1ccc(cc1)NCc2cc(cn3c2nnn3)c4ccccc4,0
CCn1c(=O)c2c(c3ccccc3[nH]2)nc1SCC(=O)c4ccccc4,0
